"","seqnames","start","end","width","strand","score","pct_cons","peak","feature","feature.ranges.start","feature.ranges.end","feature.ranges.width","feature.strand","distance","insideFeature","distanceToSite","symbol","genename"
"window_503654","chr7",27120000,27130000,10001,"*",44,17.4603174603175,"window_503654","285943",27121917,27134302,12386,"+",0,"overlapStart",0,"HOXA-AS2","HOXA cluster antisense RNA 2"
"window_503654.1","chr7",27120000,27130000,10001,"*",44,17.4603174603175,"window_503654","100133311",27129977,27155928,25952,"+",0,"overlapStart",0,"HOXA-AS3","HOXA cluster antisense RNA 3"
"window_503654.2","chr7",27120000,27130000,10001,"*",44,17.4603174603175,"window_503654","3201",27128507,27130780,2274,"-",0,"overlapEnd",779,"HOXA4","homeobox A4"
"window_505989","chr7",32957500,32967500,10001,"*",44,17.4603174603175,"window_505989","11328",32957404,33006930,49527,"+",0,"inside",95,"FKBP9","FKBP prolyl isomerase 9"
"window_508633","chr7",39567500,39577500,10001,"*",44,17.4603174603175,"window_508633","57002",39566385,39610320,43936,"+",0,"inside",1114,"YAE1","YAE1 maturation factor of ABCE1"
"window_519112","chr7",65765000,65775000,10001,"*",44,17.4603174603175,"window_519112","441242",65647010,65770810,123801,"-",0,"overlapStart",0,"LOC441242","uncharacterized LOC441242"
"window_519739","chr7",67332500,67342500,10001,"*",44,17.4603174603175,"window_519739","101929736",67335976,67340024,4049,"+",0,"includeFeature",0,"LINC01372","long intergenic non-protein coding RNA 1372"
"window_521937","chr7",72827500,72837500,10001,"*",44,17.4603174603175,"window_521937","441250",72558744,72828200,269457,"-",0,"overlapStart",0,"TYW1B","tRNA-yW synthesizing protein 1 homolog B"
"window_521937.1","chr7",72827500,72837500,10001,"*",44,17.4603174603175,"window_521937","155370",72829425,72836701,7277,"+",0,"includeFeature",0,"SBDSP1","SBDS pseudogene 1"
"window_528955","chr7",90372500,90382500,10001,"*",44,17.4603174603175,"window_528955","9069",90383721,90513391,129671,"+",1220,"upstream",1220,"CLDN12","claudin 12"
"window_535014","chr7",105520000,105530000,10001,"*",44,17.4603174603175,"window_535014","54517",105439661,105522271,82611,"-",0,"overlapStart",0,"PUS7","pseudouridine synthase 7"
"window_535014.1","chr7",105520000,105530000,10001,"*",44,17.4603174603175,"window_535014","60561",105532169,105567677,35509,"+",2168,"upstream",2168,"RINT1","RAD50 interactor 1"
"window_537684","chr7",112195000,112205000,10001,"*",44,17.4603174603175,"window_537684","9732",111726110,112206411,480302,"-",0,"inside",1410,"DOCK4","dedicator of cytokinesis 4"
"window_537684.1","chr7",112195000,112205000,10001,"*",44,17.4603174603175,"window_537684","11179",112206695,112343934,137240,"+",1694,"upstream",1694,"ZNF277","zinc finger protein 277"
"window_544151","chr7",128362500,128372500,10001,"*",44,17.4603174603175,"window_544151","401399",128350325,128361685,11361,"-",814,"upstream",814,"PRRT4","proline rich transmembrane protein 4"
"window_545074","chr7",130670000,130680000,10001,"*",44,17.4603174603175,"window_545074","26958",130506238,130668748,162511,"-",1251,"upstream",1251,"COPG2","COPI coat complex subunit gamma 2"
"window_546038","chr7",133080000,133090000,10001,"*",44,17.4603174603175,"window_546038","54927",132784870,133082090,297221,"-",0,"overlapStart",0,"CHCHD3","coiled-coil-helix-coiled-coil-helix domain containing 3"
"window_546532","chr7",134315000,134325000,10001,"*",44,17.4603174603175,"window_546532","84912",134289332,134316930,27599,"-",0,"overlapStart",0,"SLC35B4","solute carrier family 35 member B4"
"window_548616","chr7",139525000,139535000,10001,"*",44,17.4603174603175,"window_548616","154790",139523685,139544985,21301,"+",0,"inside",1314,"CLEC2L","C-type lectin domain family 2 member L"
"window_549078","chr7",140680000,140690000,10001,"*",44,17.4603174603175,"window_549078","4708",140690777,140722790,32014,"+",776,"upstream",776,"NDUFB2","NADH:ubiquinone oxidoreductase subunit B2"
"window_552395","chr7",148972500,148982500,10001,"*",44,17.4603174603175,"window_552395","6085",148983755,148983856,102,"+",1254,"upstream",1254,"RNY3","RNA, Ro60-associated Y3"
"window_553193","chr7",150967500,150977500,10001,"*",44,17.4603174603175,"window_553193","3757",150944961,150978321,33361,"-",0,"inside",820,"KCNH2","potassium voltage-gated channel subfamily H member 2"
"window_553195","chr7",150972500,150982500,10001,"*",44,17.4603174603175,"window_553195","3757",150944961,150978321,33361,"-",0,"overlapStart",0,"KCNH2","potassium voltage-gated channel subfamily H member 2"
"window_562857","chrX",15780000,15790000,10001,"*",44,17.4603174603175,"window_562857","8551",15785716,15787589,1874,"-",0,"includeFeature",0,"INE2","inactivation escape 2"
"window_562857.1","chrX",15780000,15790000,10001,"*",44,17.4603174603175,"window_562857","8233",15790472,15823260,32789,"+",471,"upstream",471,"ZRSR2","zinc finger CCCH-type, RNA binding motif and serine/arginine rich 2"
"window_563288","chrX",16857500,16867500,10001,"*",44,17.4603174603175,"window_563288","5931",16839283,16870414,31132,"-",0,"inside",2913,"RBBP7","RB binding protein 7, chromatin remodeling factor"
"window_563638","chrX",17732500,17742500,10001,"*",44,17.4603174603175,"window_563638","6322",17737449,17754988,17540,"+",0,"overlapStart",0,"SCML1","Scm polycomb group protein like 1"
"window_563639","chrX",17735000,17745000,10001,"*",44,17.4603174603175,"window_563639","6322",17737449,17754988,17540,"+",0,"overlapStart",0,"SCML1","Scm polycomb group protein like 1"
"window_566048","chrX",23757500,23767500,10001,"*",44,17.4603174603175,"window_566048","23597",23701055,23766475,65421,"-",0,"overlapStart",0,"ACOT9","acyl-CoA thioesterase 9"
"window_566329","chrX",24460000,24470000,10001,"*",44,17.4603174603175,"window_566329","5165",24465221,24550466,85246,"+",0,"overlapStart",0,"PDK3","pyruvate dehydrogenase kinase 3"
"window_566438","chrX",24732500,24742500,10001,"*",44,17.4603174603175,"window_566438","677773",24744441,24744570,130,"+",1940,"upstream",1940,"SCARNA23","small Cajal body-specific RNA 23"
"window_575745","chrX",48000000,48010000,10001,"*",44,17.4603174603175,"window_575745","7569",47974851,48003978,29128,"-",0,"overlapStart",0,"ZNF182","zinc finger protein 182"
"window_575745.1","chrX",48000000,48010000,10001,"*",44,17.4603174603175,"window_575745","389852",48004336,48009645,5310,"+",0,"includeFeature",0,"SPACA5","sperm acrosome associated 5"
"window_575745.2","chrX",48000000,48010000,10001,"*",44,17.4603174603175,"window_575745","729201",48007796,48132613,124818,"+",0,"overlapStart",0,"SPACA5B","sperm acrosome associated 5B"
"window_575962","chrX",48542500,48552500,10001,"*",44,17.4603174603175,"window_575962","4943",48539714,48562609,22896,"+",0,"inside",2785,"TBC1D25","TBC1 domain family member 25"
"window_578512","chrX",54917500,54927500,10001,"*",44,17.4603174603175,"window_578512","7216",54920462,54931431,10970,"+",0,"overlapStart",0,"TRO","trophinin"
"window_578512.1","chrX",54917500,54927500,10001,"*",44,17.4603174603175,"window_578512","109616961",54927305,54927433,129,"+",0,"includeFeature",0,"SNORA11G","small nucleolar RNA, H/ACA box 11G"
"window_583198","chrX",66632500,66642500,10001,"*",44,17.4603174603175,"window_583198","60401",66595637,66639298,43662,"-",0,"overlapStart",0,"EDA2R","ectodysplasin A2 receptor"
"window_584972","chrX",71067500,71077500,10001,"*",44,17.4603174603175,"window_584972","29934",71056332,71073426,17095,"-",0,"overlapStart",0,"SNX12","sorting nexin 12"
"window_586233","chrX",74220000,74230000,10001,"*",44,17.4603174603175,"window_586233","693122",74218377,74218461,85,"-",1538,"upstream",1538,"MIR421","microRNA 421"
"window_586233.1","chrX",74220000,74230000,10001,"*",44,17.4603174603175,"window_586233","100126317",74218547,74218618,72,"-",1381,"upstream",1381,"MIR374B","microRNA 374b"
"window_596983","chrX",101095000,101105000,10001,"*",44,17.4603174603175,"window_596983","2491",101098218,101163681,65464,"+",0,"overlapStart",0,"CENPI","centromere protein I"
"window_597189","chrX",101610000,101620000,10001,"*",44,17.4603174603175,"window_597189","54470",101615118,101618001,2884,"-",0,"includeFeature",0,"ARMCX6","armadillo repeat containing X-linked 6"
"window_597189.1","chrX",101610000,101620000,10001,"*",44,17.4603174603175,"window_597189","51566",101622797,101627843,5047,"+",2796,"upstream",2796,"ARMCX3","armadillo repeat containing X-linked 3"
"window_597604","chrX",102647500,102657500,10001,"*",44,17.4603174603175,"window_597604","9737",102651092,102659083,7992,"+",0,"overlapStart",0,"GPRASP1","G protein-coupled receptor associated sorting protein 1"
"window_597715","chrX",102925000,102935000,10001,"*",44,17.4603174603175,"window_597715","282808",102937272,102938300,1029,"+",2271,"upstream",2271,"RAB40AL","RAB40A like"
"window_599592","chrX",107617500,107627500,10001,"*",44,17.4603174603175,"window_599592","5631",107628424,107651026,22603,"+",923,"upstream",923,"PRPS1","phosphoribosyl pyrophosphate synthetase 1"
"window_600542","chrX",109992500,110002500,10001,"*",44,17.4603174603175,"window_600542","84187",110002631,110182734,180104,"+",130,"upstream",130,"TMEM164","transmembrane protein 164"
"window_604302","chrX",119392500,119402500,10001,"*",44,17.4603174603175,"window_604302","203427",119399336,119454478,55143,"+",0,"overlapStart",0,"SLC25A43","solute carrier family 25 member 43"
"window_604304","chrX",119397500,119407500,10001,"*",44,17.4603174603175,"window_604304","203427",119399336,119454478,55143,"+",0,"overlapStart",0,"SLC25A43","solute carrier family 25 member 43"
"window_604793","chrX",120620000,120630000,10001,"*",44,17.4603174603175,"window_604793","29071",120625674,120630054,4381,"-",0,"overlapEnd",53,"C1GALT1C1","C1GALT1 specific chaperone 1"
"window_608403","chrX",129645000,129655000,10001,"*",44,17.4603174603175,"window_608403","8862",129645259,129654956,9698,"-",0,"includeFeature",0,"APLN","apelin"
"window_608479","chrX",129835000,129845000,10001,"*",44,17.4603174603175,"window_608479","51114",129803288,129843909,40622,"-",0,"overlapStart",0,"ZDHHC9","zinc finger DHHC-type palmitoyltransferase 9"
"window_611043","chrX",136245000,136255000,10001,"*",44,17.4603174603175,"window_611043","79649",136213220,136256482,43263,"-",0,"inside",1481,"MAP7D3","MAP7 domain containing 3"
"window_616394","chrX",149622500,149632500,10001,"*",44,17.4603174603175,"window_616394","84548",149596556,149631912,35357,"-",0,"overlapStart",0,"TMEM185A","transmembrane protein 185A"
"window_616395","chrX",149625000,149635000,10001,"*",44,17.4603174603175,"window_616395","84548",149596556,149631912,35357,"-",0,"overlapStart",0,"TMEM185A","transmembrane protein 185A"
"window_616686","chrX",150352500,150362500,10001,"*",44,17.4603174603175,"window_616686","10046",150361422,150514178,152757,"+",0,"overlapStart",0,"MAMLD1","mastermind like domain containing 1"
"window_616903","chrX",150895000,150905000,10001,"*",44,17.4603174603175,"window_616903","83692",150766336,150898816,132481,"-",0,"overlapStart",0,"CD99L2","CD99 molecule like 2"
"window_617309","chrX",151910000,151920000,10001,"*",44,17.4603174603175,"window_617309","4103",151912509,151925170,12662,"+",0,"overlapStart",0,"MAGEA4","MAGE family member A4"
"window_617309.1","chrX",151910000,151920000,10001,"*",44,17.4603174603175,"window_617309","105373368",151904431,151913968,9538,"-",0,"overlapStart",0,"MAGEA4-AS1","MAGEA4 antisense RNA 1"
"window_627768","chr8",22015000,22025000,10001,"*",44,17.4603174603175,"window_627768","10361",22024125,22036897,12773,"+",0,"overlapStart",0,"NPM2","nucleophosmin/nucleoplasmin 2"
"window_630042","chr8",27700000,27710000,10001,"*",44,17.4603174603175,"window_630042","100500858",27701194,27703789,2596,"+",0,"includeFeature",0,"MIR3622A","microRNA 3622a"
"window_630042.1","chr8",27700000,27710000,10001,"*",44,17.4603174603175,"window_630042","100500871",27701673,27701767,95,"-",0,"includeFeature",0,"MIR3622B","microRNA 3622b"
"window_632349","chr8",33467500,33477500,10001,"*",44,17.4603174603175,"window_632349","84750",33370824,33473146,102323,"-",0,"overlapStart",0,"FUT10","fucosyltransferase 10"
"window_634061","chr8",37747500,37757500,10001,"*",44,17.4603174603175,"window_634061","728024",37747338,37748004,667,"-",0,"overlapStart",0,"LOC728024","chromosome X open reading frame 56 pseudogene"
"window_635621","chr8",41647500,41657500,10001,"*",44,17.4603174603175,"window_635621","157848",41645177,41650817,5641,"-",0,"overlapStart",0,"NKX6-3","NK6 homeobox 3"
"window_635621.1","chr8",41647500,41657500,10001,"*",44,17.4603174603175,"window_635621","102465696",41660444,41660507,64,"+",2943,"upstream",2943,"MIR486-2","microRNA 486-2"
"window_644177","chr8",63037500,63047500,10001,"*",44,17.4603174603175,"window_644177","8836",63015079,63038806,23728,"-",0,"overlapStart",0,"GGH","gamma-glutamyl hydrolase"
"window_649747","chr8",76962500,76972500,10001,"*",44,17.4603174603175,"window_649747","100422921",76966768,76966850,83,"-",0,"includeFeature",0,"MIR3149","microRNA 3149"
"window_656108","chr8",92865000,92875000,10001,"*",44,17.4603174603175,"window_656108","441369",92699742,92877637,177896,"-",0,"inside",2636,"FLJ46284","uncharacterized LOC441369"
"window_657455","chr8",96232500,96242500,10001,"*",44,17.4603174603175,"window_657455","7381",96225920,96235634,9715,"-",0,"overlapStart",0,"UQCRB","ubiquinol-cytochrome c reductase binding protein"
"window_660752","chr8",104475000,104485000,10001,"*",44,17.4603174603175,"window_660752","693127",104484369,104484465,97,"-",0,"includeFeature",0,"MIR548A3","microRNA 548a-3"
"window_660755","chr8",104482500,104492500,10001,"*",44,17.4603174603175,"window_660755","693127",104484369,104484465,97,"-",0,"includeFeature",0,"MIR548A3","microRNA 548a-3"
"window_661384","chr8",106055000,106065000,10001,"*",44,17.4603174603175,"window_661384","102723356",105546089,106060524,514436,"-",0,"overlapStart",0,"ZFPM2-AS1","ZFPM2 antisense RNA 1"
"window_662340","chr8",108445000,108455000,10001,"*",44,17.4603174603175,"window_662340","9694",108443601,108489196,45596,"+",0,"inside",1398,"EMC2","ER membrane protein complex subunit 2"
"window_665712","chr8",116875000,116885000,10001,"*",44,17.4603174603175,"window_665712","644660",116874424,116876868,2445,"+",0,"overlapEnd",575,"RAD21-AS1","RAD21 antisense RNA 1"
"window_665712.1","chr8",116875000,116885000,10001,"*",44,17.4603174603175,"window_665712","5885",116845935,116874866,28932,"-",133,"upstream",133,"RAD21","RAD21 cohesin complex component"
"window_665712.2","chr8",116875000,116885000,10001,"*",44,17.4603174603175,"window_665712","100500914",116874728,116874800,73,"-",199,"upstream",199,"MIR3610","microRNA 3610"
"window_666538","chr8",118940000,118950000,10001,"*",44,17.4603174603175,"window_666538","4982",118923557,118951885,28329,"-",0,"inside",1884,"TNFRSF11B","TNF receptor superfamily member 11b"
"window_666902","chr8",119850000,119860000,10001,"*",44,17.4603174603175,"window_666902","79075",119833976,119855894,21919,"-",0,"overlapStart",0,"DSCC1","DNA replication and sister chromatid cohesion 1"
"window_666907","chr8",119862500,119872500,10001,"*",44,17.4603174603175,"window_666907","64798",119873717,120050918,177202,"+",1216,"upstream",1216,"DEPTOR","DEP domain containing MTOR interacting protein"
"window_672884","chr8",134805000,134815000,10001,"*",44,17.4603174603175,"window_672884","407033",134804876,134804945,70,"-",54,"upstream",54,"MIR30D","microRNA 30d"
"window_673141","chr8",135447500,135457500,10001,"*",44,17.4603174603175,"window_673141","10656",135457456,135656722,199267,"+",0,"overlapStart",0,"KHDRBS3","KH RNA binding domain containing, signal transduction associated 3"
"window_675003","chr8",140102500,140112500,10001,"*",44,17.4603174603175,"window_675003","359809",140094894,140100543,5650,"-",1956,"upstream",1956,"PEG13","paternally expressed 13"
"window_675146","chr8",140460000,140470000,10001,"*",44,17.4603174603175,"window_675146","83696",139727725,140458579,730855,"-",1420,"upstream",1420,"TRAPPC9","trafficking protein particle complex 9"
"window_676067","chr8",142762500,142772500,10001,"*",44,17.4603174603175,"window_676067","432355",142764338,142769828,5491,"-",0,"includeFeature",0,"SLURP2","secreted LY6/PLAUR domain containing 2"
"window_678912","chr9",4735000,4745000,10001,"*",44,17.4603174603175,"window_678912","50808",4709556,4742043,32488,"-",0,"overlapStart",0,"AK3","adenylate kinase 3"
"window_678914","chr9",4740000,4750000,10001,"*",44,17.4603174603175,"window_678914","50808",4709556,4742043,32488,"-",0,"overlapStart",0,"AK3","adenylate kinase 3"
"window_679416","chr9",5995000,6005000,10001,"*",44,17.4603174603175,"window_679416","100616288",6007826,6007904,79,"+",2825,"upstream",2825,"MIR4665","microRNA 4665"
"window_682140","chr9",12805000,12815000,10001,"*",44,17.4603174603175,"window_682140","101929467",12698554,12814377,115824,"-",0,"overlapStart",0,"LURAP1L-AS1","LURAP1L antisense RNA 1"
"window_683139","chr9",15302500,15312500,10001,"*",44,17.4603174603175,"window_683139","158219",15163622,15307360,143739,"-",0,"overlapStart",0,"TTC39B","tetratricopeptide repeat domain 39B"
"window_683183","chr9",15412500,15422500,10001,"*",44,17.4603174603175,"window_683183","6619",15422704,15465953,43250,"+",203,"upstream",203,"SNAPC3","small nuclear RNA activating complex polypeptide 3"
"window_683184","chr9",15415000,15425000,10001,"*",44,17.4603174603175,"window_683184","6619",15422704,15465953,43250,"+",0,"overlapStart",0,"SNAPC3","small nuclear RNA activating complex polypeptide 3"
"window_683235","chr9",15542500,15552500,10001,"*",44,17.4603174603175,"window_683235","203238",15553043,16061663,508621,"+",542,"upstream",542,"CCDC171","coiled-coil domain containing 171"
"window_683239","chr9",15552500,15562500,10001,"*",44,17.4603174603175,"window_683239","203238",15553043,16061663,508621,"+",0,"overlapStart",0,"CCDC171","coiled-coil domain containing 171"
"window_683705","chr9",16717500,16727500,10001,"*",44,17.4603174603175,"window_683705","111216284",16726814,16727524,711,"+",0,"overlapStart",0,"BNC2-AS1","BNC2 antisense RNA 1"
"window_683707","chr9",16722500,16732500,10001,"*",44,17.4603174603175,"window_683707","111216284",16726814,16727524,711,"+",0,"includeFeature",0,"BNC2-AS1","BNC2 antisense RNA 1"
"window_683708","chr9",16725000,16735000,10001,"*",44,17.4603174603175,"window_683708","111216284",16726814,16727524,711,"+",0,"includeFeature",0,"BNC2-AS1","BNC2 antisense RNA 1"
"window_683870","chr9",17130000,17140000,10001,"*",44,17.4603174603175,"window_683870","54875",17134982,17503923,368942,"+",0,"overlapStart",0,"CNTLN","centlein"
"window_683871","chr9",17132500,17142500,10001,"*",44,17.4603174603175,"window_683871","54875",17134982,17503923,368942,"+",0,"overlapStart",0,"CNTLN","centlein"
"window_683872","chr9",17135000,17145000,10001,"*",44,17.4603174603175,"window_683872","54875",17134982,17503923,368942,"+",0,"inside",17,"CNTLN","centlein"
"window_684779","chr9",19402500,19412500,10001,"*",44,17.4603174603175,"window_684779","340485",19409009,19452505,43497,"+",0,"overlapStart",0,"ACER2","alkaline ceramidase 2"
"window_690669","chr9",34127500,34137500,10001,"*",44,17.4603174603175,"window_690669","25853",34086387,34127399,41013,"-",100,"upstream",100,"DCAF12","DDB1 and CUL4 associated factor 12"
"window_690823","chr9",34512500,34522500,10001,"*",44,17.4603174603175,"window_690823","375704",34521043,34522990,1948,"-",0,"overlapEnd",489,"ENHO","energy homeostasis associated"
"window_690890","chr9",34680000,34690000,10001,"*",44,17.4603174603175,"window_690890","6363",34689570,34691276,1707,"-",0,"overlapEnd",1275,"CCL19","C-C motif chemokine ligand 19"
"window_691256","chr9",35595000,35605000,10001,"*",44,17.4603174603175,"window_691256","7016",35605262,35610041,4780,"+",261,"upstream",261,"TESK1","testis associated actin remodelling kinase 1"
"window_691744","chr9",36815000,36825000,10001,"*",44,17.4603174603175,"window_691744","100616289",36823539,36823599,61,"-",0,"includeFeature",0,"MIR4475","microRNA 4475"
"window_710496","chr9",83695000,83705000,10001,"*",44,17.4603174603175,"window_710496","105376114",83707594,83713378,5785,"+",2593,"upstream",2593,"LOC105376114","uncharacterized LOC105376114"
"window_710496.1","chr9",83695000,83705000,10001,"*",44,17.4603174603175,"window_710496","29979",83659968,83707958,47991,"-",0,"inside",2957,"UBQLN1","ubiquilin 1"
"window_711876","chr9",87145000,87155000,10001,"*",44,17.4603174603175,"window_711876","401535",87148644,87159556,10913,"+",0,"overlapStart",0,"LINC02872","long intergenic non-protein coding RNA 2872"
"window_714545","chr9",93817500,93827500,10001,"*",44,17.4603174603175,"window_714545","100422927",93819357,93819421,65,"+",0,"includeFeature",0,"MIR4291","microRNA 4291"
"window_715787","chr9",96922500,96932500,10001,"*",44,17.4603174603175,"window_715787","441457",96928310,96940253,11944,"+",0,"overlapStart",0,"NUTM2G","NUT family member 2G"
"window_721430","chr9",111030000,111040000,10001,"*",44,17.4603174603175,"window_721430","1902",110873263,111038458,165196,"-",0,"overlapStart",0,"LPAR1","lysophosphatidic acid receptor 1"
"window_721786","chr9",111920000,111930000,10001,"*",44,17.4603174603175,"window_721786","100616114",111932100,111932169,70,"+",2099,"upstream",2099,"MIR4668","microRNA 4668"
"window_724098","chr9",117700000,117710000,10001,"*",44,17.4603174603175,"window_724098","7099",117704157,118072314,368158,"+",0,"overlapStart",0,"TLR4","toll like receptor 4"
"window_725503","chr9",121212500,121222500,10001,"*",44,17.4603174603175,"window_725503","51552",121178133,121223014,44882,"-",0,"inside",513,"RAB14","RAB14, member RAS oncogene family"
"window_725618","chr9",121500000,121510000,10001,"*",44,17.4603174603175,"window_725618","2681",121444991,121500027,55037,"-",0,"overlapStart",0,"GGTA1","glycoprotein alpha-galactosyltransferase 1 (inactive)"
"window_725966","chr9",122370000,122380000,10001,"*",44,17.4603174603175,"window_725966","5742",122370530,122395703,25174,"+",0,"overlapStart",0,"PTGS1","prostaglandin-endoperoxide synthase 1"
"window_727661","chr9",126607500,126617500,10001,"*",44,17.4603174603175,"window_727661","4010",126614443,126701032,86590,"+",0,"overlapStart",0,"LMX1B","LIM homeobox transcription factor 1 beta"
"window_727662","chr9",126610000,126620000,10001,"*",44,17.4603174603175,"window_727662","4010",126614443,126701032,86590,"+",0,"overlapStart",0,"LMX1B","LIM homeobox transcription factor 1 beta"
"window_729280","chr9",130655000,130665000,10001,"*",44,17.4603174603175,"window_729280","59335",130664594,130682983,18390,"+",0,"overlapStart",0,"PRDM12","PR/SET domain 12"
"window_729634","chr9",131540000,131550000,10001,"*",44,17.4603174603175,"window_729634","642515",131545514,131558620,13107,"+",0,"overlapStart",0,"PRRT1B","proline rich transmembrane protein 1B"
"window_729714","chr9",131740000,131750000,10001,"*",44,17.4603174603175,"window_729714","2889",131576770,131740074,163305,"-",0,"overlapStart",0,"RAPGEF1","Rap guanine nucleotide exchange factor 1"
"window_730282","chr9",133160000,133170000,10001,"*",44,17.4603174603175,"window_730282","5900",133097720,133163914,66195,"-",0,"overlapStart",0,"RALGDS","ral guanine nucleotide dissociation stimulator"
"window_730282.1","chr9",133160000,133170000,10001,"*",44,17.4603174603175,"window_730282","26301",133152948,133163933,10986,"-",0,"overlapStart",0,"GBGT1","globoside alpha-1,3-N-acetylgalactosaminyltransferase 1 (FORS blood group)"
"window_730481","chr9",133657500,133667500,10001,"*",44,17.4603174603175,"window_730481","138948",133654586,133657313,2728,"-",186,"upstream",186,"DBH-AS1","DBH antisense RNA 1"
"window_730956","chr9",134845000,134855000,10001,"*",44,17.4603174603175,"window_730956","100616333",134849298,134849369,72,"-",0,"includeFeature",0,"MIR3689C","microRNA 3689c"
"window_730956.1","chr9",134845000,134855000,10001,"*",44,17.4603174603175,"window_730956","100616131",134849609,134849682,74,"-",0,"includeFeature",0,"MIR3689D1","microRNA 3689d-1"
