"","seqnames","start","end","width","strand","score","pct_cons","peak","feature","feature.ranges.start","feature.ranges.end","feature.ranges.width","feature.strand","distance","insideFeature","distanceToSite","symbol","genename"
"window_1017845","chr15",90100000,90110000,10001,"*",99,39.2857142857143,"window_1017845","3418",90083045,90102504,19460,"-",0,"overlapStart",0,"IDH2","isocitrate dehydrogenase (NADP(+)) 2"
"window_1017845.1","chr15",90100000,90110000,10001,"*",99,39.2857142857143,"window_1017845","105370966",90102649,90138016,35368,"+",0,"overlapStart",0,"IDH2-DT","IDH2 divergent transcript"
"window_1018013","chr15",90520000,90530000,10001,"*",99,39.2857142857143,"window_1018013","64784",90529923,90645345,115423,"+",0,"overlapStart",0,"CRTC3","CREB regulated transcription coactivator 3"
"window_1018149","chr15",90860000,90870000,10001,"*",99,39.2857142857143,"window_1018149","5045",90868588,90883458,14871,"+",0,"overlapStart",0,"FURIN","furin, paired basic amino acid cleaving enzyme"
"window_1022314","chr15",101272500,101282500,10001,"*",99,39.2857142857143,"window_1022314","55829",101270817,101277500,6684,"-",0,"overlapStart",0,"SELENOS","selenoprotein S"
"window_1022742","chr16",350000,360000,10001,"*",99,39.2857142857143,"window_1022742","8312",287440,352723,65284,"-",0,"overlapStart",0,"AXIN1","axin 1"
"window_1023242","chr16",1600000,1610000,10001,"*",99,39.2857142857143,"window_1023242","9742",1510427,1612072,101646,"-",0,"inside",2071,"IFT140","intraflagellar transport 140"
"window_1023242.1","chr16",1600000,1610000,10001,"*",99,39.2857142857143,"window_1023242","57585",1612325,1686715,74391,"+",2324,"upstream",2324,"CRAMP1","cramped chromatin regulator homolog 1"
"window_1023422","chr16",2050000,2060000,10001,"*",99,39.2857142857143,"window_1023422","4913",2039815,2047866,8052,"-",2133,"upstream",2133,"NTHL1","nth like DNA glycosylase 1"
"window_1023422.1","chr16",2050000,2060000,10001,"*",99,39.2857142857143,"window_1023422","7249",2047967,2089491,41525,"+",0,"inside",2032,"TSC2","TSC complex subunit 2"
"window_1026118","chr16",8790000,8800000,10001,"*",99,39.2857142857143,"window_1026118","5373",8788823,8849325,60503,"+",0,"inside",1176,"PMM2","phosphomannomutase 2"
"window_1026118.1","chr16",8790000,8800000,10001,"*",99,39.2857142857143,"window_1026118","25880",8780384,8797642,17259,"-",0,"overlapStart",0,"TMEM186","transmembrane protein 186"
"window_1026900","chr16",10745000,10755000,10001,"*",99,39.2857142857143,"window_1026900","4682",10743786,10769351,25566,"+",0,"inside",1213,"NUBP1","nucleotide binding protein 1"
"window_1030408","chr16",19515000,19525000,10001,"*",99,39.2857142857143,"window_1030408","51573",19501693,19522123,20431,"-",0,"overlapStart",0,"GDE1","glycerophosphodiester phosphodiesterase 1"
"window_1030408.1","chr16",19515000,19525000,10001,"*",99,39.2857142857143,"window_1030408","9738",19523811,19553408,29598,"+",0,"overlapStart",0,"CCP110","centriolar coiled-coil protein 110"
"window_1032009","chr16",23517500,23527500,10001,"*",99,39.2857142857143,"window_1032009","23062",23463542,23521995,58454,"-",0,"overlapStart",0,"GGA2","golgi associated, gamma adaptin ear containing, ARF binding protein 2"
"window_1034572","chr16",29925000,29935000,10001,"*",99,39.2857142857143,"window_1034572","253980",29905012,29926236,21225,"-",0,"overlapStart",0,"KCTD13","potassium channel tetramerization domain containing 13"
"window_1034651","chr16",30122500,30132500,10001,"*",99,39.2857142857143,"window_1034651","5595",30114105,30123506,9402,"-",0,"overlapStart",0,"MAPK3","mitogen-activated protein kinase 3"
"window_1043976","chr16",53435000,53445000,10001,"*",99,39.2857142857143,"window_1043976","5934",53433977,53491648,57672,"+",0,"inside",1022,"RBL2","RB transcriptional corepressor like 2"
"window_1045578","chr16",57440000,57450000,10001,"*",99,39.2857142857143,"window_1045578","57019",57428187,57447420,19234,"-",0,"overlapStart",0,"CIAPIN1","cytokine induced apoptosis inhibitor 1"
"window_1045578.1","chr16",57440000,57450000,10001,"*",99,39.2857142857143,"window_1045578","57017",57447425,57461270,13846,"+",0,"overlapStart",0,"COQ9","coenzyme Q9"
"window_1045960","chr16",58395000,58405000,10001,"*",99,39.2857142857143,"window_1045960","64785",58392394,58406144,13751,"+",0,"inside",2605,"GINS3","GINS complex subunit 3"
"window_1049442","chr16",67100000,67110000,10001,"*",99,39.2857142857143,"window_1049442","80262",67109941,67148544,38604,"+",0,"overlapStart",0,"C16orf70","chromosome 16 open reading frame 70"
"window_1049443","chr16",67102500,67112500,10001,"*",99,39.2857142857143,"window_1049443","80262",67109941,67148544,38604,"+",0,"overlapStart",0,"C16orf70","chromosome 16 open reading frame 70"
"window_1049807","chr16",68012500,68022500,10001,"*",99,39.2857142857143,"window_1049807","100131303",68013436,68015911,2476,"-",0,"includeFeature",0,"DPEP2NB","DPEP2 neighbor"
"window_1049807.1","chr16",68012500,68022500,10001,"*",99,39.2857142857143,"window_1049807","55794",68021274,68023442,2169,"-",0,"overlapEnd",941,"DDX28","DEAD-box helicase 28"
"window_1050573","chr16",69927500,69937500,10001,"*",99,39.2857142857143,"window_1050573","406932",69933081,69933180,100,"+",0,"includeFeature",0,"MIR140","microRNA 140"
"window_1056247","chr16",84112500,84122500,10001,"*",99,39.2857142857143,"window_1056247","8720",84053761,84116942,63182,"-",0,"overlapStart",0,"MBTPS1","membrane bound transcription factor peptidase, site 1"
"window_1057780","chr16",87945000,87955000,10001,"*",99,39.2857142857143,"window_1057780","54971",87949244,88077318,128075,"+",0,"overlapStart",0,"BANP","BTG3 associated nuclear protein"
"window_1057983","chr16",88452500,88462500,10001,"*",99,39.2857142857143,"window_1057983","161882",88453280,88537031,83752,"+",0,"overlapStart",0,"ZFPM1","zinc finger protein, FOG family member 1"
"window_1058080","chr16",88695000,88705000,10001,"*",99,39.2857142857143,"window_1058080","115992",88696499,88706408,9910,"-",0,"overlapEnd",1407,"RNF166","ring finger protein 166"
"window_1058080.1","chr16",88695000,88705000,10001,"*",99,39.2857142857143,"window_1058080","348180",88706483,88715396,8914,"+",1482,"upstream",1482,"CTU2","cytosolic thiouridylase subunit 2"
"window_1058431","chr16",89572500,89582500,10001,"*",99,39.2857142857143,"window_1058431","27132",89575758,89597246,21489,"+",0,"overlapStart",0,"CPNE7","copine 7"
"window_1061648","chr17",7275000,7285000,10001,"*",99,39.2857142857143,"window_1061648","6517",7281718,7288257,6540,"+",0,"overlapStart",0,"SLC2A4","solute carrier family 2 member 4"
"window_1061781","chr17",7607500,7617500,10001,"*",99,39.2857142857143,"window_1061781","6462",7614064,7633382,19319,"+",0,"overlapStart",0,"SHBG","sex hormone binding globulin"
"window_1061781.1","chr17",7607500,7617500,10001,"*",99,39.2857142857143,"window_1061781","9513",7591230,7614897,23668,"-",0,"overlapStart",0,"FXR2","FMR1 autosomal homolog 2"
"window_1061818","chr17",7700000,7710000,10001,"*",99,39.2857142857143,"window_1061818","1949",7705202,7711372,6171,"+",0,"overlapStart",0,"EFNB3","ephrin B3"
"window_1061819","chr17",7702500,7712500,10001,"*",99,39.2857142857143,"window_1061819","1949",7705202,7711372,6171,"+",0,"includeFeature",0,"EFNB3","ephrin B3"
"window_1063545","chr17",12017500,12027500,10001,"*",99,39.2857142857143,"window_1063545","6416",12020829,12143830,123002,"+",0,"overlapStart",0,"MAP2K4","mitogen-activated protein kinase kinase 4"
"window_1064936","chr17",15495000,15505000,10001,"*",99,39.2857142857143,"window_1064936","284040",15436015,15503608,67594,"-",0,"overlapStart",0,"CDRT4","CMT1A duplicated region transcript 4"
"window_1067187","chr17",21122500,21132500,10001,"*",99,39.2857142857143,"window_1067187","25979",21123364,21193265,69902,"+",0,"overlapStart",0,"DHRS7B","dehydrogenase/reductase 7B"
"window_1067237","chr17",21247500,21257500,10001,"*",99,39.2857142857143,"window_1067237","256302",21238870,21253410,14541,"-",0,"overlapStart",0,"NATD1","N-acetyltransferase domain containing 1"
"window_1073027","chr17",35722500,35732500,10001,"*",99,39.2857142857143,"window_1073027","91608",35731639,35743521,11883,"+",0,"overlapStart",0,"RASL10B","RAS like family 10 member B"
"window_1074617","chr17",39697500,39707500,10001,"*",99,39.2857142857143,"window_1074617","93210",39671122,39696797,25676,"-",702,"upstream",702,"PGAP3","post-GPI attachment to proteins phospholipase 3"
"window_1075471","chr17",41832500,41842500,10001,"*",99,39.2857142857143,"window_1075471","317719",41835685,41848384,12700,"+",0,"overlapStart",0,"KLHL10","kelch like family member 10"
"window_1075471.1","chr17",41832500,41842500,10001,"*",99,39.2857142857143,"window_1075471","115024",41825057,41836260,11204,"-",0,"overlapStart",0,"NT5C3B","5'-nucleotidase, cytosolic IIIB"
"window_1075864","chr17",42815000,42825000,10001,"*",99,39.2857142857143,"window_1075864","10197",42824426,42843760,19335,"+",0,"overlapStart",0,"PSME3","proteasome activator subunit 3"
"window_1075864.1","chr17",42815000,42825000,10001,"*",99,39.2857142857143,"window_1075864","102465468",42823880,42823943,64,"-",0,"includeFeature",0,"MIR6781","microRNA 6781"
"window_1076391","chr17",44132500,44142500,10001,"*",99,39.2857142857143,"window_1076391","78995",44141906,44162476,20571,"+",0,"overlapStart",0,"HROB","homologous recombination factor with OB-fold"
"window_1078291","chr17",48882500,48892500,10001,"*",99,39.2857142857143,"window_1078291","516",48892765,48895871,3107,"+",264,"upstream",264,"ATP5MC1","ATP synthase membrane subunit c locus 1"
"window_1078652","chr17",49785000,49795000,10001,"*",99,39.2857142857143,"window_1078652","11143",49788681,49835026,46346,"+",0,"overlapStart",0,"KAT7","lysine acetyltransferase 7"
"window_1078652.1","chr17",49785000,49795000,10001,"*",99,39.2857142857143,"window_1078652","81558",49710332,49789180,78849,"-",0,"overlapStart",0,"FAM117A","family with sequence similarity 117 member A"
"window_1078653","chr17",49787500,49797500,10001,"*",99,39.2857142857143,"window_1078653","11143",49788681,49835026,46346,"+",0,"overlapStart",0,"KAT7","lysine acetyltransferase 7"
"window_1078653.1","chr17",49787500,49797500,10001,"*",99,39.2857142857143,"window_1078653","81558",49710332,49789180,78849,"-",0,"overlapStart",0,"FAM117A","family with sequence similarity 117 member A"
"window_1082379","chr17",59102500,59112500,10001,"*",99,39.2857142857143,"window_1082379","4591",58982638,59106921,124284,"-",0,"overlapStart",0,"TRIM37","tripartite motif containing 37"
"window_1082715","chr17",59942500,59952500,10001,"*",99,39.2857142857143,"window_1082715","101927755",59940908,59996972,56065,"+",0,"inside",1591,"RNFT1-DT","RNFT1 divergent transcript"
"window_1082945","chr17",60517500,60527500,10001,"*",99,39.2857142857143,"window_1082945","10513",60443158,60526242,83085,"-",0,"overlapStart",0,"APPBP2","amyloid beta precursor protein binding protein 2"
"window_1083303","chr17",61412500,61422500,10001,"*",99,39.2857142857143,"window_1083303","103689912",61393456,61411555,18100,"-",944,"upstream",944,"TBX2-AS1","TBX2 antisense RNA 1"
"window_1083303.1","chr17",61412500,61422500,10001,"*",99,39.2857142857143,"window_1083303","388407",61411751,61413280,1530,"+",0,"overlapEnd",748,"LINC02875","long intergenic non-protein coding RNA 2875"
"window_1083813","chr17",62687500,62697500,10001,"*",99,39.2857142857143,"window_1083813","105371855",62699244,62754973,55730,"+",1743,"upstream",1743,"LOC105371855","uncharacterized LOC105371855"
"window_1084115","chr17",63442500,63452500,10001,"*",99,39.2857142857143,"window_1084115","1534",63432304,63446354,14051,"-",0,"overlapStart",0,"CYB561","cytochrome b561"
"window_1084442","chr17",64260000,64270000,10001,"*",99,39.2857142857143,"window_1084442","55852",64147227,64263301,116075,"-",0,"overlapStart",0,"TEX2","testis expressed 2"
"window_1088753","chr17",75037500,75047500,10001,"*",99,39.2857142857143,"window_1088753","10476",75038863,75046985,8123,"-",0,"includeFeature",0,"ATP5PD","ATP synthase peripheral stalk subunit d"
"window_1089137","chr17",75997500,76007500,10001,"*",99,39.2857142857143,"window_1089137","1018",76000906,76005999,5094,"+",0,"includeFeature",0,"CDK3","cyclin dependent kinase 3"
"window_1089257","chr17",76297500,76307500,10001,"*",99,39.2857142857143,"window_1089257","84074",76274049,76307998,33950,"-",0,"inside",497,"QRICH2","glutamine rich 2"
"window_1090307","chr17",78922500,78932500,10001,"*",99,39.2857142857143,"window_1090307","7077",78852977,78925387,72411,"-",0,"overlapStart",0,"TIMP2","TIMP metallopeptidase inhibitor 2"
"window_1090646","chr17",79770000,79780000,10001,"*",99,39.2857142857143,"window_1090646","84733",79778148,79787983,9836,"+",0,"overlapStart",0,"CBX2","chromobox 2"
"window_1091297","chr17",81397500,81407500,10001,"*",99,39.2857142857143,"window_1091297","57597",81395475,81466332,70858,"+",0,"inside",2024,"BAHCC1","BAH domain and coiled-coil containing 1"
"window_1091297.1","chr17",81397500,81407500,10001,"*",99,39.2857142857143,"window_1091297","100616294",81400716,81400778,63,"-",0,"includeFeature",0,"MIR4740","microRNA 4740"
"window_1091688","chr17",82375000,82385000,10001,"*",99,39.2857142857143,"window_1091688","2837",82374230,82375586,1357,"+",0,"overlapEnd",769,"UTS2R","urotensin 2 receptor"
"window_1092366","chr18",812500,822500,10001,"*",99,39.2857142857143,"window_1092366","7525",721588,812546,90959,"-",0,"overlapStart",0,"YES1","YES proto-oncogene 1, Src family tyrosine kinase"
"window_1093100","chr18",2647500,2657500,10001,"*",99,39.2857142857143,"window_1093100","645158",2652170,2655395,3226,"-",0,"includeFeature",0,"CBX3P2","chromobox 3 pseudogene 2"
"window_1093100.1","chr18",2647500,2657500,10001,"*",99,39.2857142857143,"window_1093100","23347",2655738,2805017,149280,"+",0,"overlapStart",0,"SMCHD1","structural maintenance of chromosomes flexible hinge domain containing 1"
"window_1100906","chr18",22162500,22172500,10001,"*",99,39.2857142857143,"window_1100906","2627",22169392,22202528,33137,"+",0,"overlapStart",0,"GATA6","GATA binding protein 6"
"window_1100906.1","chr18",22162500,22172500,10001,"*",99,39.2857142857143,"window_1100906","100128893",22166898,22169878,2981,"-",0,"includeFeature",0,"GATA6-AS1","GATA6 antisense RNA 1 (head to head)"
"window_1106517","chr18",36190000,36200000,10001,"*",99,39.2857142857143,"window_1106517","101927809",36179996,36187448,7453,"-",2551,"upstream",2551,"COSMOC","cell fate and sterol metabolism associated divergent transcript of MOCOS"
"window_1106517.1","chr18",36190000,36200000,10001,"*",99,39.2857142857143,"window_1106517","55034",36187497,36272157,84661,"+",0,"inside",2502,"MOCOS","molybdenum cofactor sulfurase"
"window_1115584","chr18",58857500,58867500,10001,"*",99,39.2857142857143,"window_1115584","55205",58862600,58986480,123881,"+",0,"overlapStart",0,"ZNF532","zinc finger protein 532"
"window_1124660","chr20",1172500,1182500,10001,"*",99,39.2857142857143,"window_1124660","55321",1180561,1185415,4855,"-",0,"overlapEnd",2914,"TMEM74B","transmembrane protein 74B"
"window_1125453","chr20",3155000,3165000,10001,"*",99,39.2857142857143,"window_1125453","60493",3146519,3159865,13347,"-",0,"overlapStart",0,"FASTKD5","FAST kinase domains 5"
"window_1125453.1","chr20",3155000,3165000,10001,"*",99,39.2857142857143,"window_1125453","22888",3107573,3160196,52624,"-",0,"overlapStart",0,"UBOX5","U-box domain containing 5"
"window_1125482","chr20",3227500,3237500,10001,"*",99,39.2857142857143,"window_1125482","83959",3227417,3239559,12143,"-",0,"inside",2058,"SLC4A11","solute carrier family 4 member 11"
"window_1133527","chr20",23340000,23350000,10001,"*",99,39.2857142857143,"window_1133527","29107",23350791,23354771,3981,"+",790,"upstream",790,"NXT1","nuclear transport factor 2 like export factor 1"
"window_1134171","chr20",24950000,24960000,10001,"*",99,39.2857142857143,"window_1134171","8530",24949269,24959928,10660,"+",0,"overlapEnd",730,"CST7","cystatin F"
"window_1137065","chr20",32185000,32195000,10001,"*",99,39.2857142857143,"window_1137065","128854",32186477,32190527,4051,"-",0,"includeFeature",0,"TSPY26P","testis specific protein Y-linked 26, pseudogene"
"window_1137567","chr20",33440000,33450000,10001,"*",99,39.2857142857143,"window_1137567","6640",33407955,33443892,35938,"-",0,"overlapStart",0,"SNTA1","syntrophin alpha 1"
"window_1138500","chr20",35772500,35782500,10001,"*",99,39.2857142857143,"window_1138500","51230",35771974,35950370,178397,"+",0,"inside",525,"PHF20","PHD finger protein 20"
"window_1138652","chr20",36152500,36162500,10001,"*",99,39.2857142857143,"window_1138652","100130373",36147334,36155760,8427,"-",0,"overlapStart",0,"LOC100130373","uncharacterized LOC100130373"
"window_1139060","chr20",37172500,37182500,10001,"*",99,39.2857142857143,"window_1139060","6185",37178410,37241619,63210,"+",0,"overlapStart",0,"RPN2","ribophorin II"
"window_1139060.1","chr20",37172500,37182500,10001,"*",99,39.2857142857143,"window_1139060","140699",37101226,37179588,78363,"-",0,"overlapStart",0,"MROH8","maestro heat like repeat family member 8"
"window_1139061","chr20",37175000,37185000,10001,"*",99,39.2857142857143,"window_1139061","6185",37178410,37241619,63210,"+",0,"overlapStart",0,"RPN2","ribophorin II"
"window_1139061.1","chr20",37175000,37185000,10001,"*",99,39.2857142857143,"window_1139061","140699",37101226,37179588,78363,"-",0,"overlapStart",0,"MROH8","maestro heat like repeat family member 8"
"window_1139569","chr20",38445000,38455000,10001,"*",99,39.2857142857143,"window_1139569","128439",38446343,38450940,4598,"+",0,"includeFeature",0,"SNHG11","small nucleolar RNA host gene 11"
"window_1139569.1","chr20",38445000,38455000,10001,"*",99,39.2857142857143,"window_1139569","677821",38448084,38448215,132,"+",0,"includeFeature",0,"SNORA71E","small nucleolar RNA, H/ACA box 71E"
"window_1139569.2","chr20",38445000,38455000,10001,"*",99,39.2857142857143,"window_1139569","677837",38449370,38449503,134,"+",0,"includeFeature",0,"SNORA60","small nucleolar RNA, H/ACA box 60"
"window_1139772","chr20",38952500,38962500,10001,"*",99,39.2857142857143,"window_1139772","60625",38962299,39039723,77425,"+",0,"overlapStart",0,"DHX35","DEAH-box helicase 35"
"window_1140735","chr20",41360000,41370000,10001,"*",99,39.2857142857143,"window_1140735","90187",41359962,41366818,6857,"-",0,"overlapStart",0,"EMILIN3","elastin microfibril interfacer 3"
"window_1142520","chr20",45822500,45832500,10001,"*",99,39.2857142857143,"window_1142520","7125",45823214,45833745,10532,"-",0,"overlapEnd",1244,"TNNC2","troponin C2, fast skeletal type"
"window_1142520.1","chr20",45822500,45832500,10001,"*",99,39.2857142857143,"window_1142520","90203",45833799,45843276,9478,"+",1298,"upstream",1298,"SNX21","sorting nexin family member 21"
"window_1144483","chr20",50730000,50740000,10001,"*",99,39.2857142857143,"window_1144483","84612",50731580,50756795,25216,"+",0,"overlapStart",0,"PARD6B","par-6 family cell polarity regulator beta"
"window_1144570","chr20",50947500,50957500,10001,"*",99,39.2857142857143,"window_1144570","8813",50934867,50958555,23689,"-",0,"inside",1054,"DPM1","dolichyl-phosphate mannosyltransferase subunit 1, catalytic"
"window_1144570.1","chr20",50947500,50957500,10001,"*",99,39.2857142857143,"window_1144570","27304",50958818,50963929,5112,"+",1317,"upstream",1317,"MOCS3","molybdenum cofactor synthesis 3"
"window_1144814","chr20",51557500,51567500,10001,"*",99,39.2857142857143,"window_1144814","4773",51386957,51562831,175875,"-",0,"overlapStart",0,"NFATC2","nuclear factor of activated T cells 2"
"window_1147511","chr20",58300000,58310000,10001,"*",99,39.2857142857143,"window_1147511","55370",58228940,58309451,80512,"-",0,"overlapStart",0,"PPP4R1L","protein phosphatase 4 regulatory subunit 1 like (pseudogene)"
"window_1147511.1","chr20",58300000,58310000,10001,"*",99,39.2857142857143,"window_1147511","57403",58309715,58367507,57793,"+",0,"overlapStart",0,"RAB22A","RAB22A, member RAS oncogene family"
"window_1147512","chr20",58302500,58312500,10001,"*",99,39.2857142857143,"window_1147512","55370",58228940,58309451,80512,"-",0,"overlapStart",0,"PPP4R1L","protein phosphatase 4 regulatory subunit 1 like (pseudogene)"
"window_1147512.1","chr20",58302500,58312500,10001,"*",99,39.2857142857143,"window_1147512","57403",58309715,58367507,57793,"+",0,"overlapStart",0,"RAB22A","RAB22A, member RAS oncogene family"
"window_1147802","chr20",59027500,59037500,10001,"*",99,39.2857142857143,"window_1147802","514",59025475,59032345,6871,"-",0,"overlapStart",0,"ATP5F1E","ATP synthase F1 subunit epsilon"
"window_1149084","chr20",62232500,62242500,10001,"*",99,39.2857142857143,"window_1149084","105369209",62231922,62260011,28090,"+",0,"inside",577,"LOC105369209","uncharacterized LOC105369209"
"window_1149084.1","chr20",62232500,62242500,10001,"*",99,39.2857142857143,"window_1149084","9885",62236918,62296213,59296,"+",0,"overlapStart",0,"OSBPL2","oxysterol binding protein like 2"
"window_1149298","chr20",62767500,62777500,10001,"*",99,39.2857142857143,"window_1149298","100652730",62774121,62776996,2876,"-",0,"includeFeature",0,"LINC00659","long intergenic non-protein coding RNA 659"
"window_1149779","chr20",63970000,63980000,10001,"*",99,39.2857142857143,"window_1149779","57473",63956704,63969930,13227,"-",69,"upstream",69,"ZNF512B","zinc finger protein 512B"
"window_1149779.1","chr20",63970000,63980000,10001,"*",99,39.2857142857143,"window_1149779","140700",63974116,63980008,5893,"-",0,"overlapEnd",7,"SAMD10","sterile alpha motif domain containing 10"
"window_1149779.2","chr20",63970000,63980000,10001,"*",99,39.2857142857143,"window_1149779","24148",63981132,64033100,51969,"+",1131,"upstream",1131,"PRPF6","pre-mRNA processing factor 6"
"window_1150159","chr19",475000,485000,10001,"*",99,39.2857142857143,"window_1150159","284451",463346,474983,11638,"-",16,"upstream",16,"ODF3L2","outer dense fiber of sperm tails 3 like 2"
"window_1150219","chr19",625000,635000,10001,"*",99,39.2857142857143,"window_1150219","5442",617221,633537,16317,"-",0,"overlapStart",0,"POLRMT","RNA polymerase mitochondrial"
"window_1150223","chr19",635000,645000,10001,"*",99,39.2857142857143,"window_1150223","5442",617221,633537,16317,"-",1462,"upstream",1462,"POLRMT","RNA polymerase mitochondrial"
"window_1150223.1","chr19",635000,645000,10001,"*",99,39.2857142857143,"window_1150223","27006",639895,644371,4477,"+",0,"includeFeature",0,"FGF22","fibroblast growth factor 22"
"window_1150518","chr19",1372500,1382500,10001,"*",99,39.2857142857143,"window_1150518","374291",1383527,1395589,12063,"+",1026,"upstream",1026,"NDUFS7","NADH:ubiquinone oxidoreductase core subunit S7"
"window_1150573","chr19",1510000,1520000,10001,"*",99,39.2857142857143,"window_1150573","339366",1505022,1513604,8583,"-",0,"overlapStart",0,"ADAMTSL5","ADAMTS like 5"
"window_1151564","chr19",3987500,3997500,10001,"*",99,39.2857142857143,"window_1151564","1938",3976056,3985463,9408,"-",2036,"upstream",2036,"EEF2","eukaryotic translation elongation factor 2"
"window_1151630","chr19",4152500,4162500,10001,"*",99,39.2857142857143,"window_1151630","84699",4153631,4173054,19424,"+",0,"overlapStart",0,"CREB3L3","cAMP responsive element binding protein 3 like 3"
"window_1151759","chr19",4475000,4485000,10001,"*",99,39.2857142857143,"window_1151759","84717",4472297,4502208,29912,"+",0,"inside",2702,"HDGFL2","HDGF like 2"
"window_1152542","chr19",6432500,6442500,10001,"*",99,39.2857142857143,"window_1152542","284427",6426037,6433779,7743,"-",0,"overlapStart",0,"SLC25A41","solute carrier family 25 member 41"
"window_1152674","chr19",6762500,6772500,10001,"*",99,39.2857142857143,"window_1152674","10045",6752160,6767463,15304,"-",0,"overlapStart",0,"SH2D3A","SH2 domain containing 3A"
"window_1152674.1","chr19",6762500,6772500,10001,"*",99,39.2857142857143,"window_1152674","7409",6772708,6857366,84659,"+",207,"upstream",207,"VAV1","vav guanine nucleotide exchange factor 1"
"window_1153098","chr19",7822500,7832500,10001,"*",99,39.2857142857143,"window_1153098","115704",7830233,7864976,34744,"+",0,"overlapStart",0,"EVI5L","ecotropic viral integration site 5 like"
"window_1154516","chr19",11367500,11377500,10001,"*",99,39.2857142857143,"window_1154516","126074",11374666,11376951,2286,"+",0,"includeFeature",0,"SWSAP1","SWIM-type zinc finger 7 associated protein 1"
